,ID,FULL TEXT,CREATED AT
242,1411967180707557377,"""අරුණැල්ල""project එකට සමගාමීව අපි, කොරෝනා නිසා විශය කොටස් මග ඇරුණු පාසල් දරුවන්ට ""නොමිලේ""  physics  විශය සම්බන්ධව සිදුකරන වැඩමුලුව.

 ඔබගේ යාහලුවන් දරුවන්ට සිටී නම් දැනුවත් කර මේ අවස්තව ඔව්න්ට ලබා දෙන්න ❤😍🇱🇰 පහත ලින්ක් එකෙන්  ලියපදින්ච් වෙන්න පුළුවන්❤ 
https://t.co/CV2y1W9FaX https://t.co/nokDfJxx9O",2021-07-05 08:36:23
243,1411963300515135499,කොරෝනා ප‍්‍රතිදේහ වාර්තා මාධ්‍යට නොදෙන්නැයි සෞඛ්‍ය අමාත්‍යංශය දන්වලා. https://t.co/kqO7VrxbZb,2021-07-05 08:20:58
244,1411961596734099456,"පුංචි හීන පාට කරන්න.... 
කොරෝනා වසංගතය හේතුවෙන් පීඩාවට පත් වී සිටින ළමා සංවර්ධන මධ්‍යස්ථානවල වෙසෙන පුංචි පැංචියන් වෙනුවෙන් CINEC රොටරැක්ට් සමාජය මගින් සංවිධානය කරනු ලබන වියළි සලාක බෙදා දීමේ මහඟු කර්තව්‍යය  සඳහා ඔබට හැකි අයුරින් දායක වන ලෙස කාරුණිකව  ඉල්ලා සිටිමු. https://t.co/EEovO9MTM0",2021-07-05 08:14:12
245,1411945525524447242,කොරෝනා ප‍්‍රතිදේහ වාර්තා මාධ්‍යට නොදෙන්නැයි දන්වයි.. සංවේදී නිසා වෙන්න ඇති - චන්දිම ජීවන්දර https://t.co/patdt5vAWk,2021-07-05 07:10:20
246,1411922945539203077,කොරෝනා ප‍්‍රතිදේහ වාර්තා මාධ්‍යට නොදෙන්නැයි දන්වයි.. සංවේදී නිසා වෙන්න ඇති - චන්දිම ජීවන්දර https://t.co/HjZGBtL9zb,2021-07-05 05:40:37
247,1411919150243405824,"@Bhagyadissa_ කොරෝනා"" හැදුණා කියලා මිනිසුන් 
කොන් කරනඑකනම් හොඳ නැහැ ..
නමුත් අපි එහෙම අයට උදව් කරන
කොට,අපි ගැනත් සැලකිලිමත් වෙන්න ඕන .මොකද කොරෝනා"" කියන්නේ ඉක්මනටම මිනිසුන් අතර බෝවෙන රෝගයක් හින්දා ...
🤔🤔🤔🤔",2021-07-05 05:25:32
248,1411918581416275968,ඊයේ  තවත් කොරෝනා  මරණ 45ක් වාර්තා වෙයි https://t.co/Hcogdabtwx | #SiyathaFM #SriLanka,2021-07-05 05:23:16
249,1411909219981348864,"ගත වුණු පැය 24 තුළ කොරෝනා ආසාදිතයින් වාර්තා වුණු ප්‍රදේශ
https://t.co/eVTikr2jYg",2021-07-05 04:46:04
250,1411906195942637570,කොරෝනා ප‍්‍රතිදේහ වාර්තා මාධ්‍යට නොදෙන්නැයි දන්වයි.. සංවේදී නිසා වෙන්න ඇති..- චන්දිම ජීවන්දර https://t.co/TXj4530B0B https://t.co/IIMAZdyeGv,2021-07-05 04:34:03
251,1411900530255798274,"@22Dinuk ආගමික ස්ථාන වල ගොඩක් අය රැස් වෙනවා. Spa යන්නෙ එකා දෙන්නා. රැස් වෙන්නෙ නෑ. ඔතන තියෙන දේවල් වල වැරැද්දක් නෑ. රැස් නිවන ව්‍යාපර වහන්න ඕන්නෑනෙ. (සර් පේල් තමා, ඒකෙ හොඳ කියනවා නෙවෙයි. ඒ වුණාට මේක හරි.)

පන්සලේ හිටියා කියලා කොරෝනා නොහැදී ඉන්නෑනෙ. මේ වෙලාවට ඔහොම හැඟීම්බරව හිතන්න එපා.",2021-07-05 04:11:32
252,1411898337121419264,"ලොව පුරා කොරෝනා ආසාදිතයින් සංඛ්‍යාව 184,500,000 ඉක්මවයි - Read More &gt;&gt;&gt; https://t.co/AGs5NmMu0v #LKA #SriLanka https://t.co/gwuJvu96gq",2021-07-05 04:02:50
253,1411896280410849281,"කොරෝනා පැතිරීම නිසා කළුතර ගමක් වහයි
#SLnews #SriLanka #Covid19 
https://t.co/kpJagBebvQ",2021-07-05 03:54:39
254,1411892238901145601,"දරුවන්ට වැළදෙන කොරෝනා සංකූලතා අඩුයි - වෛද්‍ය අජිත් අමරසිංහ 

#lka #SriLanka #AjithAmarasinghe #COVID19 #COVID19SL #COVID19_Childern https://t.co/JMDKybRji6",2021-07-05 03:38:36
255,1411889956956643332,නාමල්ගේ LPL ක්‍රිකට් සුදුව නිසා කොරෝනා වසංගතය � https://t.co/GDls6NpwAr #LEN,2021-07-05 03:29:32
256,1411886321874857986,තැබෑරුම් කොරෝනා පොකුරක්.. https://t.co/zQgdOnr4uT https://t.co/vOxcyT4CQK,2021-07-05 03:15:05
257,1411885927090331652,දරුවන්ට වැළදෙන කොරෝනා සංකූලතා අඩුයි - වෛද්‍ය අජිත් අමරසිංහ https://t.co/qS6vNycysW,2021-07-05 03:13:31
258,1411775875545145347,කොරෝනා පරාජය කල හැක එහෙත් ස්වභාව ධර්මයා පරාජය කල නොහැක https://t.co/MDZbuVJbl2,2021-07-04 19:56:12
259,1411756669349076992,lanka C news | චීන එන්නතෙන් සියළු කොරෝනා ප‍්‍රබේධයන් මට්ටුයි… සියළු එන්නත්වලට වඩා ඉහල ආරක්‍ෂාවක්.. https://t.co/T5tRb2i6WQ,2021-07-04 18:39:53
260,1411755707204993024,චීන එන්නතෙන් සියළු කොරෝනා ප‍්‍රබේධයන් මට්ටුයි… සියළු එන්නත්වලට වඩා ඉහල ආරක්‍ෂාවක්.. https://t.co/hXDk6s2XOu https://t.co/7oYVnpSxiS,2021-07-04 18:36:04
261,1411753819776720896,තවත් කොරෝනා මරණ 45 ක් : අලුත් සෞඛ්‍ය මාර්ගෝපදේශ මාලාවත් ප්‍රසිද්ධ කරයි ! https://t.co/AtwECiVTxO,2021-07-04 18:28:34
262,1411752875143962626,ඉන්දියාව වාර්තාගත කොරෝනා මරණ සංඛ්‍යාව ලක්ෂ 4 සීමාව ඉක්මවා යයි..... අවසානය කියද ... ? #srilanka @WHO @WHOSriLanka @Neetwit @GMOAMU https://t.co/m5ExtLAfCk,2021-07-04 18:24:49
263,1411727848432312320,හමුදා රෝහල්වලදී කොරෝනා එන්නත් කරණය කෙරේ  https://t.co/b164sWqfhZ #lka #srilanka #news https://t.co/hcGaMUzJ8J,2021-07-04 16:45:22
264,1411723250019700739,තවත් කොරෝනා ආසාදිතයන් 495ක් https://t.co/iSwU1RTrF9  #lka #srilanka #news https://t.co/PfI0nrZjMh,2021-07-04 16:27:06
265,1411723065533210624,@MaxSuwarna වැඩත් එක්ක ටිකක් අමාරුයි..ඔය ටික හැදුවෙත් කොරෝනා කලේ.ගොඩක් පිං යාළු උපදෙස් වලට,2021-07-04 16:26:22
266,1411687084423798786,තවත් කොරෝනා මරණ 45ක් - Read More &gt;&gt;&gt; https://t.co/2DIqIXsCU5 #LKA #SriLanka https://t.co/z36hgp4zYR,2021-07-04 14:03:23
267,1411686119897436160,"තවත් කොරෝනා ආසාදිතයින් 1,022ක් හඳුනා ගැනේ - Read More &gt;&gt;&gt; https://t.co/0kMexBUhpG #LKA #SriLanka https://t.co/fe4OdLpArM",2021-07-04 13:59:33
268,1411685832310759427,"තවත් මරණ 45ක් වාර්තා වෙයි:
- පිරිමි 20, කාන්තා 25
මෙරටින් වාර්තා වන මුළු කොරෝනා ආසාදිත මරණ සංඛ්‍යාව: 3,236
#COVID19SL #Death #LKA #SL https://t.co/7ODxy9k84W",2021-07-04 13:58:24
269,1411685362867458053,ඔලිම්පික් උළෙලට සති තුනයි - සර්බියානු ක්‍ර‍ීඩකයෙකුටත් කොරෝනා https://t.co/99OWZzR042 #LNW,2021-07-04 13:56:33
270,1411677942359355400,තවත් කොරෝනා මරණ 45ක්.. https://t.co/e6rJYTrMrv https://t.co/1YBsz5EbD1,2021-07-04 13:27:03
271,1411677904602234883,"තවත් 1,923 දෙනෙක් සුවය ලබයි; මෙරට කොරෝනා ආසාදිතව සුවය ලැබූ පුද්ගලයින් සංඛ්‍යාව 233,317
➡️ ඊයේ 1,262 දෙනෙකු හඳුනා ගැනේ: 264,057
- අලුත් අවුරුදු පොකුර 1,244
- බන්ධනාගාර පොකුර 7
- විදේශයන්හි සිට පැමිණි 11

➡️ ප්‍රතිකාර ලබන රෝගීන් - 27,549
සුවය ලැබූවන් -233,317
මරණ -3,191
#COVID19SL https://t.co/MyN1Jqssae",2021-07-04 13:26:54
272,1411660472739254273,"කොරෝනා හැදුන කෙනෙක්ගෙ ගෙදර ගියා..😌
ලෙඩ කියලා හැදෙන් නෑනේ.. එහම හැදුනාම කොන් කරන එකනම් ඒකට කියන්න වචන දන් නෑ..😐",2021-07-04 12:17:38
273,1411657421446008837,"@anotherperera ඇග පත දිහා බැලුවම නම් පෙනෙන්නේ එතුමාට ක්‍රිකට් ගහන්න ටිකක් දුෂ්කර වගේ!

හැබැයි නන්දසේන වහන්සේට ගැසට් එකක් මගින්, ඕනෑම දෙයක් කිරීමේ බලය තිබෙනවා. කොරෝනා මර්ධනය පවා ඔක්කොටොම වැඩිය හොදට කොරන්න!",2021-07-04 12:05:31
274,1411591307760390153,සංචාරක ක්ෂේත්‍රයේ නියැලී සිටින්නන්ට කොරෝනා එන්නත ලබාදීමට විශේෂ වැඩසටහනක් https://t.co/C7LNDbqN42 via @ColomboGuardian,2021-07-04 07:42:48
275,1411586363607052290,"කොරෝනා ව්‍යාප්තිය හමුවේ ජනතාව හෙට(5) සිට හැසිරිය යුතු සෞඛ්‍ය මාර්ගෝපදේශයෙන් අද(3) දින සෞඛ්‍ය අධ්‍යක්ෂ ජෙනරාල්වරයා විසින් නිකුත් කිරීමට නියමිතව ඇත

දැනට ක්‍රියාත්මක සෞඛ්‍ය මාර්ගෝපදේශයන් හෙට දිනයෙන් අවසන් වීමට නියමිත ඇති බැවින් මෙලෙස නව මාර්ගෝපදේශයන් නිකුත් කිරීමට නියමිතය",2021-07-04 07:23:09
276,1411562183918489603,@iamharshana1 ඒක ඇත්ත. හැබැයි මේ දවස් වල කොරෝනා නිසාත් මිනිස්සු කුලී වැඩට තව අය ගෙන්න ගන්න මැළි වෙනවා,2021-07-04 05:47:04
277,1411557092947865600,ගලපාත සෙල්ලිපිය හා පාතරට අප්පුහාමිලා ‘කුලවැද්දූ කොරෝනා නීති’ https://t.co/q3nhZuP4TU,2021-07-04 05:26:51
278,1411534703568560129,"ගත වුණු පැය 24 තුළ කොරෝනා ආසාදිතයින් වාර්තා වුණු ප්‍රදේශ
https://t.co/gklB8uqEXB",2021-07-04 03:57:53
279,1411531167547809800,"කව්රු මොනවා කිව්වත් බැසිල් ස' තමයි ඊළඟ ජනපති වෙන්ට ඕනෙ..යුද්ධෙ ගේම ගහලා තියෙන්නෙත් බැසිල් ස', අනිත් එක මොල හතකුත් තියෙනවා කියනවනේ,බැසිල් ස' හිටියනම් පෙට්‍රල් වැඩි කරන්න දෙන්නෙත් නෑ..කොරෝනා කාලයේ අපිව දාලා ගියාට ජනපති වුනාට පස්සේ එහෙම කරන එකකුත් නෑ 😅.. #බයියෙක්වගේහිතමු #SriLanka https://t.co/5v0NqkDJab",2021-07-04 03:43:49
280,1411491344837713923,අපි කොරෝනා බෝ වෙනවාද කියලා අත් හදා බැලුවා - බැසිල් රාජපක්ෂ / Channel E News https://t.co/eXWlncUTh1 via @YouTube,2021-07-04 01:05:35
281,1411421248782061571,"@spongebob111x @ShayamikaM ඔය කොරල තියෙන්නේ හොඳටම. අනිත් රටවල් සාර්ථකව කරද්දී ස' විතරක් කොරෝනා කොරෝනා ඒ හින්දා කොරන්න බෑ කිය කිය නහයෙන් අඬනවා. තෙල් මිල කොහොමෙයි? ලගදි පාන් කෑවයි? තුන්වේල තියා එක් වේලක්වත් බත් කනවැයි ඔහේලා?😁😁😁
https://t.co/Vr3m0ipl9w",2021-07-03 20:27:03
282,1411413538493677571,"ලංකාවෙ කොරෝනා පාලනය සාර්ථකව  සිදුවෙමින් පවතින අවස්තාවේ මිනිස්සු පාරට ගෙනත් පෙලපාලි යමින් නැවතත් වසංගතට රට බිලිදෙන JVP හා SJB යනු  

සක්කිලි බල්ලන්ය.",2021-07-03 19:56:25
283,1411408600933621761,@thnsameera චිත්‍ර අඳින්න තාප්ප නෑ මන් හිතන්නෙ දැං..පටන් ගත්ත රැල්ල සුපිරියටම ගියා..ඒ වැඩේ මරු දිගටම යනව නං..ඒත් දැන් කොහෙ අඳින්නද මේ කොරෝනා අස්සෙ😢😪,2021-07-03 19:36:47
284,1411405757229174784,"අද 
2021  ජුලි  03 වෙනිදා 
කුවේට්වල 
කොරෝනා වෛරස් වාර්තාව https://t.co/V3itVCFy3W",2021-07-03 19:25:29
285,1411369002773794824,පොහෝර උද්ගෝෂණය කරනවනෙ කස්ටිය කුඹුරුවලට බැහැලා...සමහරු තණ කොළ එහෙමත් කාලා පෙන්නනවනෙ...ඒ එකෙකුටවත් කුඹුරක් තියා හේනක්වත් නැති උන්..අනුන්ගෙ කුඹුරුවලට බැහැලා උන්ගෙ වගෙ උද්ගෝෂනෙ..ඒවට නිති නැද්ද..කොරෝනා ව්‍යාප්ත කරනවට..@GotabayaR @PresRajapaksa @sajithpremadasa,2021-07-03 16:59:26
286,1411354264639721473,"කොරෝනා ලෝක වසංගතයක්,
ඒත් එය කල දුටු කළ වල ඉහ ගැනීමේ න්‍යාය අනුගමනය කරමින් තමන්ගේ මඩිය තද කරගැනීමට කැපවෙන වෘත්තීය සංගම් නායකයින්, 
කාලකන්නි දේශපාලඥයින්ගේ අතකොළු බවට පත්වෙමින් අහිංසක ජනතාවගේ ජීවිත බිල්ලට ගැනීමට කරනා මෙවන් වැඩ වර්ජන 
පිළිකුලෙන් යුතුව හෙලා දකිමු. https://t.co/R2dZxa2f5L",2021-07-03 16:00:53
287,1411332987627573253,නාමල් කරුණාරත්නට කරන්න දෙයක් නැති නිසා  පොහෝර උද්ගෝෂණ කරනවා..පොහොර කතාව ඉත්තට තියාන රට පුරා කොරෝනා ව්‍යාප්ත කරනවද කියලා කව්ද දන්නෙ...@GotabayaR,2021-07-03 14:36:20
288,1411329915203375111,කොරෝනා උවදුර හේතුවෙන් සෞඛ්‍ය අංශයට උපකාර අවශ්‍ය මෙම අවස්ථාවේදී  පෞද්ගලික ධන පරිත්‍යාගයෙන්  අදදින වතුපිටිවල මූලික රෝහ⁣ලට සහ රදාවාන පර්යන්ථ රෝහ⁣ලට රුපියල් ලක්ෂ තුනහමාරක් පමණ වටිනා උපකරණ ලබාදීමට මා හට හැකි විය. https://t.co/sQyHsjp8fo,2021-07-03 14:24:07
289,1411323418990067716,"කොරෝනා මරණ 34 ක් තහවුරු කෙරේ 

කොරෝනා මරණ 34 ක් තහවුරු කෙරේ https://t.co/0SJb63ZppN",2021-07-03 13:58:18
290,1411314121585401857,"මේ වගේ අඬවැඩියාකාරයෝ ඉන්න රටක් තවත් නැතුව ඇති.

සතිදෙකතුනකට කලින් කොරෝනා හැදිලා මැරෙයි කියලා කෑ ගැහුවා. ඊට පස්සෙ ගෑස් සිලිඩර් කරේ තියාගෙන, විල්බැරෝ කරකෙව්වා. 

ඊට පස්සෙ පෝර දියව් කිව්වා. දැන් ෆෝන්, ෆිජ් වලට අඬනවා.",2021-07-03 13:21:22
291,1411298138535567360,"තවත් මරණ 34ක් වාර්තා වෙයි:
- පිරිමි 21, කාන්තා 13
මෙරටින් වාර්තා වන මුළු කොරෝනා ආසාදිත මරණ සංඛ්‍යාව: 3,191
#COVID19SL #Death #LKA #SL https://t.co/auV2GWwfVz",2021-07-03 12:17:51
292,1411296184375779328,තවත් කොරෝනා මරණ 34ක්… https://t.co/Jct4VFueJj https://t.co/PWHYQmt1Lf,2021-07-03 12:10:05
293,1411295449345138688,තවත් කොරෝනා මරණ 34ක් - Read More &gt;&gt;&gt; https://t.co/TriJWbvEE0 #LKA #SriLanka https://t.co/4AimYEZ8kb,2021-07-03 12:07:10
294,1411283096469606414,කොරෝනා නිසා හැමදේම නතර කලොත් ජනතාවට මීට වඩා දුෂ්කරතා මතුවෙනවා..- අගමැති https://t.co/ksQnaSlyId https://t.co/mMRowVNExk,2021-07-03 11:18:05
295,1411275709314592770,"@H_S_KandyHamu @blackaustralian @nnalani1231 @KirbyslA @ShayamikaM @Bandula07160007 @duplicatesiri @KMeeeaaow @Cats1st_ @Udayawickramar1 @mdpiyananda @pdsiriwardana @deshanlasitha7 @uruzikal @UdanaNadun @ceylonincolor @DulithK @Wasanth53468261 @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @F3Il2LaKdgeaVUw @KaviSenu @wimalweerawansa @CharukaLive @TharunyataHetak @PortCityColombo @ParliamentLK @sajithpremadasa @sjbsrilanka @PodujanaParty @srilanka_police @PresRajapaksa @newsdotlk @basilrajapaksa ඩෙල්ටා සැර කොරෝනා ප්‍රභේදය සම්බන්ධයෙන් පැවැත්වෙන පරීක්ෂණවල තොරතුරු ප්‍රසිද්ධ නොකරන්නැයි සෞඛ්‍ය අංශ ප්‍රධානීන් එම පරීක්ෂණ කරන ශ්‍රී ජයවර්ධනපුර විශ්වවිද්‍යාලයේ වෛද්‍ය පීඨයේ පරීක්ෂණ කණ්ඩායම්වලට දැනුම් දී ඇතැයි විශ්වාස කටයුතු ආරංචි මාර්ගවලින් දැනගන්නට ඇත
From Cnews

හංගන්නේ ඇයි ? https://t.co/CvanjuBY7d",2021-07-03 10:48:43
296,1411262097690927104,"වෙනත් ඒවා ගෙන්වීම නතර කර චීන සිනොවැක් එන්නත තායිලන්තය සඳහා මූලික එන්නත බවට පත්කිරීමට තායි රජය ගත් තීරණය ගැන එරටින් විරෝධයක් එල්ලවී පවතියි. 
සිනොවැක් එන්නත වැඩි ප්‍රමාණයක් මිලදී ගැනීමට යොමුවෙමින් තායි රජය කොරෝනා එන්නත සඳහා ප්‍රමාණවත් විකල්ප ලබා නොදෙන බව ව… https://t.co/6KBp4voLPG",2021-07-03 09:54:38
297,1411261080505139202,"සංචාරක ක්ෂේත්‍රයේ නියැලී සිටින්නන්ට කොරෝනා එන්නත ලබාදීමට විශේෂ වැඩසටහනක් ක්‍රියාත්මක කරන බව සංචාරක අමාත්‍ය ප්‍රසන්න රණතුංග මහතා පවසයි.

කොවිඩ් වසංගතය හමුවේ අර්බුදයකට මුහුණ දී තිබෙන සංචාරක ක්ෂේත්‍රය නැවත යථා තත්ත්වයට පත් කිරීමේ කඩිනම් වැඩසටහන යටතේ එය

https://t.co/bV46ZY9tRd https://t.co/HfGPlZkxja",2021-07-03 09:50:36
298,1411246308262825987,"In Sri Lanka🤐🤐🤐🤐🤐
  
වයස 30 ට අඩු අයට කොරෝනා හැදෙන්නේ නෑ නෙ නේද🤐🤐🤐🤐🤐",2021-07-03 08:51:54
299,1411245481716502528,"ගුරුවරුන්ට කොරෝනා එන්නත් දීම ලබන සතියේ සිට https://t.co/U49dwbGn6r 
#SriLanka #Lka #FastNews",2021-07-03 08:48:37
300,1411244861060177920,"යුරෝපා කලාපයේ කොරෝනා ව්‍යාප්තිය ඉහළට - https://t.co/XX4SmH2RmC 
#SriLanka #Lka #UTVNews",2021-07-03 08:46:09
0,1413797369670508544,"මුලතිව් හමුදා කඳවුරේ නිරෝධායනය කිරීම සඳහා උද්ඝෝෂකයින් රැගෙන ගියේය සෞඛ්‍යය නිර්දේශය අනුව බව පොලිසිය භාර අමාත්‍ය සරත් වීරසේකර පාර්ලිමේන්තුවේදී කළ ප්‍රකාශය සම්පූර්ණයෙන් අසත්‍යයක් බව ලංකා ගුරු සංගමයේ ප්‍රධාන ලේකම් ජෝසප් ස්ටාලින් මහතා පවසයි.
https://t.co/uci7t7jbY1 via @MediaLK",2021-07-10 09:48:54
1,1413732231592484865,"oDoc හරහා ඔබ හා ඔබේ ආදරණීයන් වෙනුවෙන් පෞද්ගලිකව, රහසිගතව හා සුවපහසුව සෞඛ්‍යය පහසුකම් ලබාදෙන සෞඛ්‍ය සේවාවක් තෝරාගන්න. https://t.co/joRW2apq2W",2021-07-10 05:30:04
2,1413543038002081796,"නිරෝධායනය නීතිය , සෞඛ්‍යය තත්ත්වය බැසිල් රාජපක්ෂ වෙනුවෙන් කිරිබත් උයපු හුරෙ දාපු ගොං *සිගෙ පුතාලට අදාල නැද්ද අහන්න එක කොන්ද පණතියෙන මාධ්‍යයවේදියෙක් හිටියෙ නැද්ද ? https://t.co/RWWEgkN7wm",2021-07-09 16:58:17
3,1413236899410419713,"11 විතර වෙනකොට පෝලිමේ ඉන්න අයගෙන් විස්තර අසමින් ආ සෞඛ්‍යය නිලධාරියෙක් මම පදිංචි ප්‍රදේශය දැනගෙන, එන්නත ලබාගැනීමට එකඟතාවය පලකිරීමේ පත්‍රිකාවක් මට ලබා දුන්නා. එතැන් සිට එන්නත ලබාගැනීමට ඇති බලාපොරොත්තු වැඩි වෙන ආකාරයට සියලුම දේවල් සිද්ධ වුණා. https://t.co/uIEvhWL651",2021-07-08 20:41:48
4,1413059426601160708,"අවවාදයයි!

""අධිමාත්‍රික ප්‍රේමය 
මානසික සෞඛ්‍යය 
හා පෙනහලු වලට
       හානි කරයි""
          🥀🍻🙂",2021-07-08 08:56:35
5,1412743322460897283,නිරිතදිග මෝසම් සමයේදී ඔබ ආරක්ෂිත මධ්‍යස්ථානයකට පිටව යනු ඇත්ද? බලධාරීන් විසින් #කෝවිඩ්19 යෙන් ඔබ ආරක්ෂා කිරීම සඳහා සියලුම ආරක්ෂක මධ්‍යස්ථානවල අවශ්‍ය කටයුතු සම්පාදනය කර ඇත. ඔබේ සෞඛ්‍යය හා ආරක්ෂාව ගැන සැලකිලිමත් වීමට මෙම උපදෙස් අනුගමනය කරන්න. https://t.co/dcpdrQtkUh,2021-07-07 12:00:30
6,1412692492667981827,නිරිතදිග මෝසම් සමයේදී ඔබ ආරක්ෂිත මධ්‍යස්ථානයකට පිටව යනු ඇත්ද? බලධාරීන් විසින් කොවිඩ් -19 යෙන් ඔබ ආරක්ෂා කිරීම සඳහා සියලුම ආරක්ෂක මධ්‍යස්ථානවල අවශ්‍ය කටයුතු සම්පාදනය කර ඇත. ඔබේ සෞඛ්‍යය හා ආරක්ෂාව ගැන සැලකිලිමත් වීමට මෙම උපදෙස් අනුගමනය කරන්න.⠀ https://t.co/OhoK61kiCk,2021-07-07 08:38:31
7,1412321237531987972,සෞඛ්‍යය නීතීන්ට අනුකූලව ඉතාමත් සීමිත පිරිසකගේ සහභාගිත්වයෙන්  අලුත්වල ප්‍රදේශයේ ශ්‍රි ලංකා නිදහස් පක්ෂ බල මණ්ඩලය අලුත්වල බාන්වැල්ගොඩැල්ල කේ.එච්.එස්.එල්. පියතිලක මහතාගේ නිවසේදී පැවැත්වි..  @DayasiriJ @MaithripalaS https://t.co/wFN0YIzlc8,2021-07-06 08:03:17
8,1411720788755959808,"""සෞඛ්‍යය ක්ෂේත්‍රය @sjbsrilanka විපක්ෂ හිතවාදීන් විසින් බිඳ දමන්නේ නැතිනම්, මීටත් වඩා වේගයෙන් එන්නත්කරණය කිරීමට @GotabayaR ජනාධිපතිවරයාට හැකියාවක් ඇත."" https://t.co/Gomg8mO9DI",2021-07-04 16:17:19
9,1411580990313484288,"රටත් ජනතාවත්
 ගොවිතැනත් 
අධ්‍යාපනය
පරිසරය 
ඔක්සිජන්
 සෞඛ්‍යය
 ගමනාගමනය
 ආර්ථිකය  
විදේශ විනිමය  රටවල් අතර මිත්‍රත්වය සහ සුහදශීලි බව 

ඔක්කොම කලා විනාශ කරලා ණයට අරගෙන කොන්ක්‍රීට් පාලම් අධිවේගී මාර්ගය කුළුණු ටිකක් ඉතුරු කරලා තව දුරටත් ණය ගෙවන්න ණය ගන්නා රටක් බිහි නොකරයිද? https://t.co/Ghuq2Ulbz0 https://t.co/UNJfzQEwaB",2021-07-04 07:01:48
10,1411541693770321928,නර්ස් ලට ඉල්ලීම් ටික දුන්නා විතරයි ඕං අනික් උන්ට ඇහේ කටු ඇනෙනවා වගේ. GMAO එක එහෙන් PHI ලා එහෙන් එතකොට අර රවීගේ සෙට් එක එහෙන්. හරි සෝක් අයිසේ අපේ සෞඛ්‍යය සේවය.  ඉල්ලීම් දිනා ගන්න සටන් කරන එක සාධාරණයි. හැබැයි හැමෝම සතුටු වෙන දවසක් එන්නේ කොහොමද?,2021-07-04 04:25:39
